country,year,CO2_per_capita
FRO,1999,14.010999999999999
FRO,2000,15.077
FRO,2001,16.474
FRO,2002,15.563000000000001
FRO,2003,15.444000000000001
FRO,2004,15.558999999999999
FRO,2005,14.917999999999999
FRO,2006,13.989000000000001
FRO,2007,14.279
FRO,2008,13.061999999999999
FRO,2009,11.858000000000001
FRO,2010,13.000999999999999
FRO,2011,11.766
FRO,2012,12.337
FRO,2013,13.428000000000001
FRO,2014,12.31
FRO,2015,12.433999999999999
FRO,2016,12.644
FRO,2017,13.994999999999999
FRO,2018,14.208
FRO,2019,14.269
FRO,2020,14.414999999999999
FSM,1990,
FSM,1991,
FSM,1992,1.2929999999999999
FSM,1993,1.3340000000000001
FSM,1994,1.411
FSM,1995,1.595
FSM,1996,1.655
FSM,1997,1.748
FSM,1998,1.8420000000000001
FSM,1999,1.706
FSM,2000,1.6020000000000001
FSM,2001,1.4670000000000001
FSM,2002,1.3360000000000001
FSM,2003,1.4359999999999999
FSM,2004,1.2769999999999999
FSM,2005,1.0189999999999999
FSM,2006,1.026
FSM,2007,1.167
FSM,2008,1.0429999999999999
FSM,2009,1.357
FSM,2010,0.95399999999999996
FSM,2011,1.089
FSM,2012,1.1879999999999999
FSM,2013,1.254
FSM,2014,1.284
FSM,2015,1.3140000000000001
FSM,2016,1.3100000000000001
FSM,2017,1.3049999999999999
FSM,2018,1.3
FSM,2019,1.296
FSM,2020,1.288
GAB,1990,4.5590000000000002
GAB,1991,4.4729999999999999
GAB,1992,4.7350000000000003
GAB,1993,4.665
GAB,1994,4.149
GAB,1995,4.6479999999999997
GAB,1996,5.109
GAB,1997,4.6779999999999999
GAB,1998,5.3250000000000002
GAB,1999,4.8380000000000001
GAB,2000,4.8040000000000003
GAB,2001,4.9480000000000004
GAB,2002,4.6470000000000002
GAB,2003,4.8799999999999999
GAB,2004,4.492
GAB,2005,4.2519999999999998
GAB,2006,3.6749999999999998
GAB,2007,3.2370000000000001
GAB,2008,3.347
GAB,2009,3.1920000000000002
GAB,2010,3.214
GAB,2011,3.0569999999999999
GAB,2012,2.7160000000000002
GAB,2013,2.7130000000000001
GAB,2014,2.863
GAB,2015,2.8279999999999998
GAB,2016,2.6720000000000002
GAB,2017,2.5499999999999998
GAB,2018,2.5150000000000001
GAB,2019,2.4729999999999999
GAB,2020,2.427
GBR,1990,10.493
GBR,1991,10.587999999999999
GBR,1992,10.289
GBR,1993,10.016999999999999
GBR,1994,9.8960000000000008
GBR,1995,9.7349999999999994
GBR,1996,10.065
GBR,1997,9.6280000000000001
GBR,1998,9.6980000000000004
GBR,1999,9.5459999999999994
GBR,2000,9.6349999999999998
GBR,2001,9.7490000000000006
GBR,2002,9.4100000000000001
GBR,2003,9.5559999999999992
GBR,2004,9.5299999999999994
GBR,2005,9.4120000000000008
GBR,2006,9.3010000000000002
GBR,2007,9.093
GBR,2008,8.7850000000000001
GBR,2009,7.9050000000000002
GBR,2010,8.125
GBR,2011,7.3959999999999999
GBR,2012,7.6219999999999999
GBR,2013,7.4180000000000001
GBR,2014,6.7649999999999997
GBR,2015,6.4610000000000003
GBR,2016,6.0620000000000003
GBR,2017,5.8380000000000001
GBR,2018,5.6890000000000001
GBR,2019,5.4349999999999996
GBR,2020,4.8440000000000003
GEO,1990,2.7250000000000001
GEO,1991,2.714
GEO,1992,2.6680000000000001
GEO,1993,1.909
GEO,1994,1.169
GEO,1995,0.46000000000000002
GEO,1996,0.84099999999999997
GEO,1997,0.93999999999999995
GEO,1998,1.0629999999999999
GEO,1999,0.95299999999999996
GEO,2000,1.0389999999999999
GEO,2001,0.88400000000000001
GEO,2002,0.81100000000000005
GEO,2003,0.91300000000000003
GEO,2004,1.0549999999999999
GEO,2005,1.2529999999999999
GEO,2006,1.5700000000000001
GEO,2007,1.6659999999999999
GEO,2008,1.458
GEO,2009,1.575
GEO,2010,1.6140000000000001
GEO,2011,2.02
GEO,2012,2.1600000000000001
GEO,2013,2.1080000000000001
GEO,2014,2.3879999999999999
GEO,2015,2.5819999999999999
GEO,2016,2.6480000000000001
GEO,2017,2.6520000000000001
GEO,2018,2.6059999999999999
GEO,2019,2.77
GEO,2020,2.734
GHA,1990,0.22800000000000001
GHA,1991,0.247
GHA,1992,0.20000000000000001
GHA,1993,0.23000000000000001
GHA,1994,0.26700000000000002
GHA,1995,0.26600000000000001
GHA,1996,0.27300000000000002
GHA,1997,0.30199999999999999
GHA,1998,0.29899999999999999
GHA,1999,0.29299999999999998
GHA,2000,0.27100000000000002
GHA,2001,0.29599999999999999
GHA,2002,0.313
GHA,2003,0.314
GHA,2004,0.29499999999999998
GHA,2005,0.27200000000000002
GHA,2006,0.37
GHA,2007,0.38
GHA,2008,0.34300000000000003
GHA,2009,0.27600000000000002
GHA,2010,0.35099999999999998
GHA,2011,0.39600000000000002
GHA,2012,0.47299999999999998
GHA,2013,0.46000000000000002
GHA,2014,0.47299999999999998
GHA,2015,0.50800000000000001
GHA,2016,0.47399999999999998
GHA,2017,0.41399999999999998
GHA,2018,0.496
GHA,2019,0.52500000000000002
GHA,2020,0.60099999999999998
GIN,1990,0.14999999999999999
GIN,1991,0.14799999999999999
GIN,1992,0.14699999999999999
GIN,1993,0.14599999999999999
GIN,1994,0.14799999999999999
GIN,1995,0.14799999999999999
GIN,1996,0.152
GIN,1997,0.156
GIN,1998,0.16200000000000001
GIN,1999,0.16800000000000001
GIN,2000,0.17100000000000001
GIN,2001,0.17799999999999999
GIN,2002,0.182
GIN,2003,0.186
GIN,2004,0.19
GIN,2005,0.193
GIN,2006,0.19600000000000001
GIN,2007,0.19900000000000001
GIN,2008,0.19800000000000001
GIN,2009,0.20599999999999999
GIN,2010,0.23599999999999999
GIN,2011,0.23999999999999999
GIN,2012,0.219
GIN,2013,0.186
GIN,2014,0.20699999999999999
GIN,2015,0.20899999999999999
GIN,2016,0.224
GIN,2017,0.39100000000000001
GIN,2018,0.29699999999999999
GIN,2019,0.315
GIN,2020,0.33100000000000002
GMB,1990,0.188
GMB,1991,0.17999999999999999
GMB,1992,0.17299999999999999
GMB,1993,0.17599999999999999
GMB,1994,0.17000000000000001
GMB,1995,0.17100000000000001
GMB,1996,0.16900000000000001
GMB,1997,0.16700000000000001
GMB,1998,0.17599999999999999
GMB,1999,0.19400000000000001
GMB,2000,0.189
GMB,2001,0.20100000000000001
GMB,2002,0.19600000000000001
GMB,2003,0.19
GMB,2004,0.19700000000000001
GMB,2005,0.191
GMB,2006,0.20300000000000001
GMB,2007,0.19700000000000001
GMB,2008,0.20000000000000001
GMB,2009,0.20000000000000001
GMB,2010,0.224
GMB,2011,0.223
GMB,2012,0.221
GMB,2013,0.20399999999999999
GMB,2014,0.23400000000000001
GMB,2015,0.26200000000000001
GMB,2016,0.25800000000000001
GMB,2017,0.255
GMB,2018,0.27000000000000002
GMB,2019,0.28899999999999998
GMB,2020,0.27800000000000002
GNB,1990,0.098000000000000004
GNB,1991,0.096000000000000002
GNB,1992,0.092999999999999999
GNB,1993,0.092999999999999999
GNB,1994,0.090999999999999998
GNB,1995,0.091999999999999998
GNB,1996,0.086999999999999994
GNB,1997,0.10100000000000001
GNB,1998,0.073999999999999996
GNB,1999,0.082000000000000003
GNB,2000,0.042000000000000003
GNB,2001,0.037999999999999999
GNB,2002,0.048000000000000001
GNB,2003,0.056000000000000001
GNB,2004,0.033000000000000002
GNB,2005,0.066000000000000003
GNB,2006,0.083000000000000004
GNB,2007,0.058000000000000003
GNB,2008,0.079000000000000001
GNB,2009,0.065000000000000002
GNB,2010,0.065000000000000002
GNB,2011,0.068000000000000005
GNB,2012,0.069000000000000006
GNB,2013,0.084000000000000005
GNB,2014,0.082000000000000003
GNB,2015,0.085999999999999993
GNB,2016,0.091999999999999998
GNB,2017,0.098000000000000004
GNB,2018,0.10299999999999999
GNB,2019,0.13
GNB,2020,0.155
GNQ,1990,0.13100000000000001
GNQ,1991,0.13400000000000001
GNQ,1992,0.129
GNQ,1993,0.13100000000000001
GNQ,1994,2.089
GNQ,1995,2.1419999999999999
GNQ,1996,2.29
GNQ,1997,3.2010000000000001
GNQ,1998,3.5779999999999998
GNQ,1999,3.7629999999999999
GNQ,2000,3.8380000000000001
GNQ,2001,4.1219999999999999
GNQ,2002,3.4649999999999999
GNQ,2003,3.6909999999999998
GNQ,2004,6.8200000000000003
GNQ,2005,6.5510000000000002
GNQ,2006,6.2329999999999997
GNQ,2007,5.5129999999999999
GNQ,2008,5.4640000000000004
GNQ,2009,4.2999999999999998
GNQ,2010,5.3630000000000004
GNQ,2011,4.8849999999999998
GNQ,2012,5.3150000000000004
GNQ,2013,6.0679999999999996
GNQ,2014,5.4589999999999996
GNQ,2015,4.8209999999999997
GNQ,2016,4.9980000000000002
GNQ,2017,4.3620000000000001
GNQ,2018,4.3520000000000003
GNQ,2019,3.3010000000000002
GNQ,2020,3.722
GRC,1990,8.1329999999999991
GRC,1991,8.0920000000000005
GRC,1992,8.202
GRC,1993,8.0939999999999994
GRC,1994,8.2579999999999991
GRC,1995,8.2669999999999995
GRC,1996,8.4309999999999992
GRC,1997,8.8309999999999995
GRC,1998,9.2379999999999995
GRC,1999,9.1289999999999996
GRC,2000,9.5500000000000007
GRC,2001,9.7170000000000005
GRC,2002,9.6419999999999995
GRC,2003,9.9890000000000008
GRC,2004,10.000999999999999
GRC,2005,10.371
GRC,2006,10.205
GRC,2007,10.369999999999999
GRC,2008,10.028
GRC,2009,9.391
GRC,2010,8.7509999999999994
GRC,2011,8.5069999999999997
GRC,2012,8.2720000000000002
GRC,2013,7.4500000000000002
GRC,2014,7.2190000000000003
GRC,2015,6.9240000000000004
GRC,2016,6.6219999999999999
GRC,2017,6.96
GRC,2018,6.6890000000000001
GRC,2019,6.133
GRC,2020,5.194
GRD,1990,1.0629999999999999
GRD,1991,1.0900000000000001
GRD,1992,1.1539999999999999
GRD,1993,1.2170000000000001
GRD,1994,1.385
GRD,1995,1.446
GRD,1996,1.4710000000000001
GRD,1997,1.6000000000000001
GRD,1998,1.659
GRD,1999,1.7849999999999999
GRD,2000,1.7390000000000001
GRD,2001,1.798
GRD,2002,1.859
GRD,2003,1.952
GRD,2004,1.877
GRD,2005,1.97
GRD,2006,2.0289999999999999
GRD,2007,2.1549999999999998
GRD,2008,2.3460000000000001
GRD,2009,2.2389999999999999
GRD,2010,2.298
GRD,2011,2.2229999999999999
GRD,2012,2.371
GRD,2013,2.6469999999999998
GRD,2014,2.1190000000000002
GRD,2015,2.2679999999999998
GRD,2016,2.387
GRD,2017,2.5390000000000001
GRD,2018,2.6600000000000001
GRD,2019,2.8740000000000001
GRD,2020,2.488
GRL,1990,11.217000000000001
GRL,1991,10.933
GRL,1992,10.673999999999999
GRL,1993,9.7780000000000005
GRL,1994,8.8840000000000003
GRL,1995,9.5570000000000004
GRL,1996,10.648
GRL,1997,11.000999999999999
GRL,1998,10.619
GRL,1999,10.581
GRL,2000,11.866
GRL,2001,10.948
GRL,2002,10.234
GRL,2003,11.435
GRL,2004,10.936999999999999
GRL,2005,11.000999999999999
GRL,2006,11.313000000000001
GRL,2007,11.182
GRL,2008,11.531000000000001
GRL,2009,10.207000000000001
GRL,2010,11.666
GRL,2011,12.401999999999999
GRL,2012,9.6310000000000002
GRL,2013,9.9450000000000003
GRL,2014,8.9420000000000002
GRL,2015,9.7699999999999996
GRL,2016,9.0800000000000001
GRL,2017,9.5540000000000003
GRL,2018,9.3360000000000003
GRL,2019,9.3770000000000007
GRL,2020,9.7940000000000005
GTM,1990,0.51600000000000001
GTM,1991,0.51300000000000001
GTM,1992,0.60799999999999998
GTM,1993,0.56999999999999995
GTM,1994,0.66100000000000003
GTM,1995,0.68700000000000006
GTM,1996,0.61799999999999999
GTM,1997,0.68700000000000006
GTM,1998,0.77400000000000002
GTM,1999,0.77700000000000002
GTM,2000,0.83299999999999996
GTM,2001,0.84799999999999998
GTM,2002,0.873
GTM,2003,0.83099999999999996
GTM,2004,0.86299999999999999
GTM,2005,0.92000000000000004
GTM,2006,0.91100000000000003
GTM,2007,0.88800000000000001
GTM,2008,0.77000000000000002
GTM,2009,0.82499999999999996
GTM,2010,0.746
GTM,2011,0.74199999999999999
GTM,2012,0.752
GTM,2013,0.81200000000000006
GTM,2014,0.85599999999999998
GTM,2015,0.96699999999999997
GTM,2016,1.016
GTM,2017,1.026
GTM,2018,1.089
GTM,2019,1.1259999999999999
GTM,2020,0.98799999999999999
GUY,1990,1.5049999999999999
GUY,1991,1.48
GUY,1992,1.3879999999999999
GUY,1993,1.387
GUY,1994,1.929
GUY,1995,2.0630000000000002
GUY,1996,2.1779999999999999
GUY,1997,2.3700000000000001
GUY,1998,2.3940000000000001
GUY,1999,2.4009999999999998
GUY,2000,2.2850000000000001
GUY,2001,2.2770000000000001
GUY,2002,2.2410000000000001
GUY,2003,2.4489999999999998
GUY,2004,2.528
GUY,2005,2.1240000000000001
GUY,2006,1.9890000000000001
GUY,2007,2.3530000000000002
GUY,2008,2.258
GUY,2009,2.5329999999999999
GUY,2010,2.5139999999999998
GUY,2011,2.6219999999999999
GUY,2012,2.6219999999999999
GUY,2013,2.5350000000000001
GUY,2014,2.6179999999999999
GUY,2015,2.5880000000000001
GUY,2016,2.8929999999999998
GUY,2017,2.8079999999999998
GUY,2018,2.9300000000000002
GUY,2019,3.2749999999999999
GUY,2020,3.839
HKG,1990,4.8819999999999997
HKG,1991,5.0570000000000004
HKG,1992,5.7160000000000002
HKG,1993,5.8920000000000003
HKG,1994,5.1440000000000001
HKG,1995,5.0620000000000003
HKG,1996,4.5869999999999997
HKG,1997,4.7530000000000001
HKG,1998,5.9690000000000003
HKG,1999,6.431
HKG,2000,5.931
HKG,2001,5.5039999999999996
HKG,2002,5.718
HKG,2003,6.2300000000000004
HKG,2004,5.9749999999999996
HKG,2005,6.2729999999999997
HKG,2006,6.0469999999999997
HKG,2007,6.25
HKG,2008,6.0949999999999998
HKG,2009,5.8860000000000001
HKG,2010,5.641
HKG,2011,6.0410000000000004
HKG,2012,5.9349999999999996
HKG,2013,6.0999999999999996
HKG,2014,6.2149999999999999
HKG,2015,5.7560000000000002
HKG,2016,5.8540000000000001
HKG,2017,5.6989999999999998
HKG,2018,5.702
HKG,2019,5.5970000000000004
HKG,2020,4.4740000000000002
HND,1990,0.503
HND,1991,0.49299999999999999
HND,1992,0.53200000000000003
HND,1993,0.54200000000000004
HND,1994,0.57899999999999996
HND,1995,0.66800000000000004
HND,1996,0.65600000000000003
HND,1997,0.66100000000000003
HND,1998,0.77200000000000002
HND,1999,0.73499999999999999
HND,2000,0.76500000000000001
HND,2001,0.83799999999999997
HND,2002,0.85699999999999998
HND,2003,0.93899999999999995
HND,2004,0.98599999999999999
HND,2005,0.91400000000000003
HND,2006,1.0049999999999999
HND,2007,1.0489999999999999
HND,2008,1.0649999999999999
HND,2009,0.98099999999999998
HND,2010,0.96899999999999997
HND,2011,1.0369999999999999
HND,2012,1.0449999999999999
HND,2013,1.0489999999999999
HND,2014,1.0489999999999999
HND,2015,1.1799999999999999
HND,2016,1.056
HND,2017,1.0640000000000001
HND,2018,1.0109999999999999
HND,2019,1.1020000000000001
HND,2020,0.98599999999999999
HRV,1990,4.7329999999999997
HRV,1991,3.5230000000000001
HRV,1992,3.4249999999999998
HRV,1993,3.5539999999999998
HRV,1994,3.4340000000000002
HRV,1995,3.6400000000000001
HRV,1996,3.7999999999999998
HRV,1997,4.1219999999999999
HRV,1998,4.2830000000000004
HRV,1999,4.5789999999999997
HRV,2000,4.5430000000000001
HRV,2001,4.8300000000000001
HRV,2002,5.0899999999999999
HRV,2003,5.3929999999999998
HRV,2004,5.3019999999999996
HRV,2005,5.4000000000000004
HRV,2006,5.444
HRV,2007,5.7469999999999999
HRV,2008,5.4500000000000002
HRV,2009,5.0460000000000003
HRV,2010,4.8769999999999998
HRV,2011,4.8159999999999998
HRV,2012,4.4729999999999999
HRV,2013,4.3369999999999997
HRV,2014,4.1829999999999998
HRV,2015,4.2530000000000001
HRV,2016,4.3710000000000004
HRV,2017,4.5869999999999997
HRV,2018,4.3959999999999999
HRV,2019,4.4699999999999998
HRV,2020,4.2670000000000003
HTI,1990,0.14499999999999999
HTI,1991,0.13900000000000001
HTI,1992,0.124
HTI,1993,0.094
HTI,1994,0.025000000000000001
HTI,1995,0.11600000000000001
HTI,1996,0.13200000000000001
HTI,1997,0.17199999999999999
HTI,1998,0.154
HTI,1999,0.156
HTI,2000,0.19700000000000001
HTI,2001,0.17299999999999999
HTI,2002,0.20699999999999999
HTI,2003,0.193
HTI,2004,0.184
HTI,2005,0.189
HTI,2006,0.189
HTI,2007,0.188
HTI,2008,0.184
HTI,2009,0.19400000000000001
HTI,2010,0.217
HTI,2011,0.22900000000000001
HTI,2012,0.22500000000000001
HTI,2013,0.26400000000000001
HTI,2014,0.26000000000000001
HTI,2015,0.252
HTI,2016,0.27900000000000003
HTI,2017,0.28999999999999998
HTI,2018,0.31
HTI,2019,0.28100000000000003
HTI,2020,0.28999999999999998
HUN,1990,7.0730000000000004
HUN,1991,6.7279999999999998
HUN,1992,6.0049999999999999
HUN,1993,6.0819999999999999
HUN,1994,5.9850000000000003
HUN,1995,5.9539999999999997
HUN,1996,6.1230000000000002
HUN,1997,6
HUN,1998,5.9749999999999996
HUN,1999,6.0250000000000004
HUN,2000,5.7160000000000002
HUN,2001,5.8849999999999998
HUN,2002,5.8040000000000003
HUN,2003,6.0949999999999998
HUN,2004,5.9470000000000001
HUN,2005,5.9749999999999996
HUN,2006,5.923
HUN,2007,5.8250000000000002
HUN,2008,5.7089999999999996
HUN,2009,5.1449999999999996
HUN,2010,5.21
HUN,2011,5.0419999999999998
HUN,2012,4.7110000000000003
HUN,2013,4.3970000000000002
HUN,2014,4.4249999999999998
HUN,2015,4.7329999999999997
HUN,2016,4.7949999999999999
HUN,2017,5.0510000000000002
HUN,2018,5.0510000000000002
HUN,2019,5.0309999999999997
HUN,2020,4.8319999999999999
IDN,1990,0.84499999999999997
IDN,1991,0.93600000000000005
IDN,1992,1.0489999999999999
IDN,1993,1.1120000000000001
IDN,1994,1.115
IDN,1995,1.1120000000000001
IDN,1996,1.244
IDN,1997,1.3540000000000001
IDN,1998,1.1639999999999999
IDN,1999,1.3700000000000001
IDN,2000,1.3009999999999999
IDN,2001,1.446
IDN,2002,1.3879999999999999
IDN,2003,1.506
IDN,2004,1.504
IDN,2005,1.5049999999999999
IDN,2006,1.4810000000000001
IDN,2007,1.635
IDN,2008,1.5209999999999999
IDN,2009,1.639
IDN,2010,1.8080000000000001
IDN,2011,2.0059999999999998
IDN,2012,2.0409999999999999
IDN,2013,1.929
IDN,2014,1.9239999999999999
IDN,2015,2.105
IDN,2016,2.0710000000000002
IDN,2017,2.1360000000000001
IDN,2018,2.25
IDN,2019,2.4409999999999998
IDN,2020,2.2679999999999998
IND,1990,0.66800000000000004
IND,1991,0.69599999999999995
IND,1992,0.72599999999999998
IND,1993,0.73399999999999999
IND,1994,0.75900000000000001
IND,1995,0.79200000000000004
IND,1996,0.84099999999999997
IND,1997,0.85899999999999999
IND,1998,0.85999999999999999
IND,1999,0.92600000000000005
IND,2000,0.93300000000000005
IND,2001,0.92900000000000005
IND,2002,0.94099999999999995
IND,2003,0.95699999999999996
IND,2004,0.999
IND,2005,1.0349999999999999
IND,2006,1.103
IND,2007,1.1699999999999999
IND,2008,1.234
IND,2009,1.3160000000000001
IND,2010,1.3500000000000001
IND,2011,1.3999999999999999
IND,2012,1.5069999999999999
IND,2013,1.54
IND,2014,1.637
IND,2015,1.681
IND,2016,1.75
IND,2017,1.784
IND,2018,1.8879999999999999
IND,2019,1.8799999999999999
IND,2020,1.7270000000000001
IRL,1990,9.375
IRL,1991,9.5280000000000005
IRL,1992,9.4130000000000003
IRL,1993,9.4280000000000008
IRL,1994,9.7040000000000006
IRL,1995,9.9299999999999997
IRL,1996,10.298
IRL,1997,10.567
IRL,1998,10.968999999999999
IRL,1999,11.308999999999999
IRL,2000,11.9
IRL,2001,12.324
IRL,2002,11.73
IRL,2003,11.441000000000001
IRL,2004,11.353999999999999
IRL,2005,11.587999999999999
IRL,2006,11.15
IRL,2007,10.847
IRL,2008,10.558
IRL,2009,9.3030000000000008
IRL,2010,9.1669999999999998
IRL,2011,8.3100000000000005
IRL,2012,8.3089999999999993
IRL,2013,8.0609999999999999
IRL,2014,7.9109999999999996
IRL,2015,8.2330000000000005
IRL,2016,8.4920000000000009
IRL,2017,8.1159999999999997
IRL,2018,7.9880000000000004
IRL,2019,7.54
IRL,2020,7.0350000000000001
IRN,1990,3.6160000000000001
IRN,1991,3.718
IRN,1992,3.73
IRN,1993,3.8599999999999999
IRN,1994,4.3049999999999997
IRN,1995,4.3550000000000004
IRN,1996,4.399
IRN,1997,4.2309999999999999
IRN,1998,4.7370000000000001
IRN,1999,5.7220000000000004
IRN,2000,5.5289999999999999
IRN,2001,5.7809999999999997
IRN,2002,5.8380000000000001
IRN,2003,5.976
IRN,2004,6.2930000000000001
IRN,2005,6.4989999999999997
IRN,2006,6.8259999999999996
IRN,2007,6.806
IRN,2008,6.9989999999999997
IRN,2009,7.1070000000000002
IRN,2010,7.2530000000000001
IRN,2011,7.3529999999999998
IRN,2012,7.5499999999999998
IRN,2013,7.5860000000000003
IRN,2014,7.9039999999999999
IRN,2015,7.7699999999999996
IRN,2016,7.6920000000000002
IRN,2017,8.1899999999999995
IRN,2018,7.7160000000000002
IRN,2019,8.3539999999999992
IRN,2020,8.4990000000000006
IRQ,1990,2.8260000000000001
IRQ,1991,2.5609999999999999
IRQ,1992,3.2250000000000001
IRQ,1993,3.2949999999999999
IRQ,1994,3.802
IRQ,1995,3.8340000000000001
IRQ,1996,3.48
IRQ,1997,3.4399999999999999
IRQ,1998,3.5390000000000001
IRQ,1999,3.4870000000000001
IRQ,2000,3.4279999999999999
IRQ,2001,3.8420000000000001
IRQ,2002,3.7330000000000001
IRQ,2003,3.7839999999999998
IRQ,2004,4.0979999999999999
IRQ,2005,4.0229999999999997
IRQ,2006,3.4540000000000002
IRQ,2007,2.161
IRQ,2008,3.2559999999999998
IRQ,2009,3.5
IRQ,2010,3.6720000000000002
IRQ,2011,3.8410000000000002
IRQ,2012,3.9830000000000001
IRQ,2013,4.016
IRQ,2014,3.762
IRQ,2015,3.7949999999999999
IRQ,2016,3.9809999999999999
IRQ,2017,4.2569999999999997
IRQ,2018,4.6230000000000002
IRQ,2019,4.6559999999999997
IRQ,2020,4.0860000000000003
ISL,1990,8.7189999999999994
ISL,1991,8.157
ISL,1992,8.6150000000000002
ISL,1993,9.0999999999999996
ISL,1994,8.8300000000000001
ISL,1995,9.2289999999999992
ISL,1996,9.3800000000000008
ISL,1997,9.6549999999999994
ISL,1998,9.625
ISL,1999,10.239000000000001
ISL,2000,10.426
ISL,2001,10.051
ISL,2002,10.403
ISL,2003,10.308
ISL,2004,10.635
ISL,2005,10.026
ISL,2006,10.380000000000001
ISL,2007,11.212
ISL,2008,12.004
ISL,2009,11.708
ISL,2010,11.398999999999999
ISL,2011,10.978
ISL,2012,10.906000000000001
ISL,2013,10.772
ISL,2014,10.519
ISL,2015,10.699
ISL,2016,10.411
ISL,2017,10.510999999999999
ISL,2018,10.388
ISL,2019,9.8490000000000002
ISL,2020,9.1069999999999993
ISR,1990,7.8819999999999997
ISR,1991,7.5629999999999997
ISR,1992,8.4890000000000008
ISR,1993,8.6969999999999992
ISR,1994,9.1010000000000009
ISR,1995,9.3119999999999994
ISR,1996,9.4440000000000008
ISR,1997,9.7170000000000005
ISR,1998,9.673
ISR,1999,9.2089999999999996
ISR,2000,9.7390000000000008
ISR,2001,10.068
ISR,2002,9.2840000000000007
ISR,2003,9.5980000000000008
ISR,2004,8.8710000000000004
ISR,2005,8.4019999999999992
ISR,2006,9.0809999999999995
ISR,2007,9.0199999999999996
ISR,2008,9.5980000000000008
ISR,2009,8.8620000000000001
ISR,2010,9.3079999999999998
ISR,2011,9.1809999999999992
ISR,2012,9.8300000000000001
ISR,2013,8.1419999999999995
ISR,2014,7.633
ISR,2015,7.8150000000000004
ISR,2016,7.4500000000000002
ISR,2017,7.0380000000000003
ISR,2018,7.0490000000000004
ISR,2019,6.8090000000000002
ISR,2020,6.7370000000000001
ITA,1990,7.6840000000000002
ITA,1991,7.6699999999999999
ITA,1992,7.6660000000000004
ITA,1993,7.5259999999999998
ITA,1994,7.3929999999999998
ITA,1995,7.8150000000000004
ITA,1996,7.7469999999999999
ITA,1997,7.8440000000000003
ITA,1998,8.0540000000000003
ITA,1999,8.1319999999999997
ITA,2000,8.1989999999999998
ITA,2001,8.1959999999999997
ITA,2002,8.3089999999999993
ITA,2003,8.5749999999999993
ITA,2004,8.6059999999999999
ITA,2005,8.5670000000000002
ITA,2006,8.4429999999999996
ITA,2007,8.2859999999999996
ITA,2008,8.0280000000000005
ITA,2009,7.0789999999999997
ITA,2010,7.2409999999999997
ITA,2011,7.0220000000000002
ITA,2012,6.665
ITA,2013,6.0910000000000002
ITA,2014,5.7590000000000003
ITA,2015,5.9640000000000004
ITA,2016,5.9219999999999997
ITA,2017,5.8399999999999999
ITA,2018,5.7910000000000004
ITA,2019,5.6479999999999997
ITA,2020,5.0510000000000002
JAM,1990,3.1629999999999998
JAM,1991,3.2280000000000002
JAM,1992,3.1789999999999998
JAM,1993,3.266
JAM,1994,3.3079999999999998
JAM,1995,3.669
JAM,1996,3.8370000000000002
JAM,1997,3.952
JAM,1998,3.7719999999999998
JAM,1999,3.8450000000000002
JAM,2000,3.9550000000000001
JAM,2001,4.0300000000000002
JAM,2002,3.8639999999999999
JAM,2003,4.0149999999999997
JAM,2004,3.9569999999999999
JAM,2005,3.875
JAM,2006,4.2850000000000001
JAM,2007,3.9609999999999999
JAM,2008,3.9540000000000002
JAM,2009,2.8999999999999999
JAM,2010,2.7930000000000001
JAM,2011,2.98
JAM,2012,2.8450000000000002
JAM,2013,3.0419999999999998
JAM,2014,2.7469999999999999
JAM,2015,2.843
JAM,2016,2.895
JAM,2017,2.7589999999999999
JAM,2018,2.8580000000000001
JAM,2019,3.343
JAM,2020,2.4249999999999998
JOR,1990,2.9239999999999999
JOR,1991,2.552
JOR,1992,2.9529999999999998
JOR,1993,2.762
JOR,1994,2.964
JOR,1995,2.831
JOR,1996,2.8650000000000002
JOR,1997,2.835
JOR,1998,2.798
JOR,1999,2.742
JOR,2000,2.859
JOR,2001,2.8839999999999999
JOR,2002,2.9750000000000001
JOR,2003,3.008
JOR,2004,3.2309999999999999
JOR,2005,3.448
JOR,2006,3.2410000000000001
JOR,2007,3.1779999999999999
JOR,2008,3.0030000000000001
JOR,2009,3.0169999999999999
JOR,2010,2.8559999999999999
JOR,2011,2.8620000000000001
JOR,2012,3.1720000000000002
JOR,2013,3.0110000000000001
JOR,2014,2.976
JOR,2015,2.7029999999999998
JOR,2016,2.4929999999999999
JOR,2017,2.548
JOR,2018,2.4300000000000002
JOR,2019,2.302
JOR,2020,1.8979999999999999
JPN,1990,9.359
JPN,1991,9.4160000000000004
JPN,1992,9.4499999999999993
JPN,1993,9.3670000000000009
JPN,1994,9.7629999999999999
JPN,1995,9.8339999999999996
JPN,1996,9.9120000000000008
JPN,1997,9.8279999999999994
JPN,1998,9.4930000000000003
JPN,1999,9.7639999999999993
JPN,2000,9.9209999999999994
JPN,2001,9.7899999999999991
JPN,2002,10.005000000000001
JPN,2003,10.055999999999999
JPN,2004,10.007999999999999
JPN,2005,10.057
JPN,2006,9.8710000000000004
JPN,2007,10.141
JPN,2008,9.5869999999999997
JPN,2009,9.0510000000000002
JPN,2010,9.4480000000000004
JPN,2011,9.8460000000000001
JPN,2012,10.178000000000001
JPN,2013,10.271000000000001
JPN,2014,9.8859999999999992
JPN,2015,9.5850000000000009
JPN,2016,9.4359999999999999
